"Date,""Close"",""Open"",""High"",""Low"",""Volume"",""Change in Percentage"""
"04/10/2017,""541,23"",""542,24"",""543,35"",""540,89"",""903,04M"",""0,15%"""
"03/10/2017,""540,41"",""537,99"",""543,64"",""536,25"",""736,04M"",""0,45%"""
"02/10/2017,""537,97"",""536,72"",""538,60"",""536,18"",""1,05B"",""0,68%"""
"29/09/2017,""534,31"",""530,48"",""537,21"",""529,57"",""1,07B"",""1,08%"""
"28/09/2017,""528,62"",""531,90"",""532,86"",""528,62"",""1,21B"",""-0,67%"""
"27/09/2017,""532,17"",""532,98"",""533,05"",""530,10"",""1,33B"",""0,08%"""
"26/09/2017,""531,75"",""534,70"",""535,53"",""531,21"",""1,52B"",""-0,47%"""
"25/09/2017,""534,26"",""535,22"",""536,08"",""532,71"",""527,49M"",""-0,25%"""
"22/09/2017,""535,61"",""535,16"",""538,22"",""531,93"",""660,99M"",""0,07%"""
"20/09/2017,""535,24"",""534,80"",""535,40"",""532,65"",""624,90M"",""0,09%"""
"19/09/2017,""534,77"",""533,25"",""534,77"",""531,30"",""756,99M"",""0,29%"""
"18/09/2017,""533,21"",""531,91"",""533,21"",""529,19"",""874,89M"",""0,31%"""
"15/09/2017,""531,57"",""530,67"",""533,85"",""528,15"",""947,10M"",""0,21%"""
"14/09/2017,""530,47"",""530,61"",""532,41"",""529,76"",""770,42M"",""0,06%"""
"13/09/2017,""530,13"",""530,59"",""533,06"",""529,46"",""751,33M"",""-0,42%"""
"12/09/2017,""532,35"",""532,51"",""533,16"",""531,34"",""843,59M"",""0,08%"""
"11/09/2017,""531,92"",""532,20"",""533,82"",""531,06"",""647,47M"",""0,13%"""
"08/09/2017,""531,21"",""526,75"",""532,50"",""526,25"",""629,04M"",""0,61%"""
"07/09/2017,""528,00"",""527,13"",""528,71"",""525,12"",""575,63M"",""0,15%"""
"06/09/2017,""527,21"",""524,91"",""528,31"",""524,39"",""1,08B"",""-0,15%"""
"05/09/2017,""528,01"",""527,55"",""528,03"",""521,61"",""938,04M"",""0,33%"""
"04/09/2017,""526,28"",""531,20"",""531,82"",""525,95"",""1,62B"",""-1,12%"""
"31/08/2017,""532,22"",""533,52"",""534,33"",""530,71"",""1,62B"",""-0,23%"""
"30/08/2017,""533,47"",""535,05"",""535,63"",""531,49"",""1,06B"",""-0,31%"""
"29/08/2017,""535,11"",""535,58"",""535,75"",""531,75"",""1,57B"",""-0,22%"""
"28/08/2017,""536,28"",""536,22"",""537,54"",""534,51"",""2,18B"",""-0,30%"""
"25/08/2017,""537,89"",""537,16"",""538,49"",""534,00"",""541,28M"",""0,47%"""
"24/08/2017,""535,40"",""537,59"",""537,76"",""532,99"",""646,01M"",""-0,44%"""
"23/08/2017,""537,78"",""536,19"",""537,78"",""532,97"",""601,75M"",""0,80%"""
"22/08/2017,""533,49"",""531,43"",""533,96"",""531,42"",""775,04M"",""0,41%"""
"21/08/2017,""531,33"",""534,98"",""535,69"",""530,61"",""1,05B"",""-0,73%"""
"18/08/2017,""535,23"",""533,64"",""537,86"",""532,35"",""1,36B"",""-0,04%"""
"16/08/2017,""535,42"",""527,66"",""535,42"",""527,01"",""1,24B"",""1,67%"""
"15/08/2017,""526,62"",""524,69"",""528,12"",""523,58"",""792,04M"",""0,53%"""
"14/08/2017,""523,82"",""522,16"",""524,82"",""521,96"",""902,01M"",""0,71%"""
"11/08/2017,""520,13"",""524,20"",""524,34"",""519,08"",""1,66B"",""-1,14%"""
"10/08/2017,""526,12"",""527,56"",""527,93"",""524,45"",""1,17B"",""-0,16%"""
"09/08/2017,""526,97"",""526,94"",""527,31"",""523,23"",""836,95M"",""0,06%"""
"08/08/2017,""526,63"",""520,68"",""526,63"",""520,68"",""660,30M"",""1,28%"""
"07/08/2017,""520,00"",""523,04"",""526,03"",""519,97"",""631,23M"",""-0,50%"""
"04/08/2017,""522,60"",""523,19"",""525,14"",""521,54"",""680,63M"",""-0,24%"""
"03/08/2017,""523,87"",""528,49"",""528,86"",""523,81"",""521,84M"",""-1,06%"""
"02/08/2017,""529,46"",""528,11"",""529,46"",""525,25"",""834,30M"",""0,50%"""
"01/08/2017,""526,80"",""533,14"",""533,56"",""526,80"",""701,90M"",""-0,90%"""
"31/07/2017,""531,58"",""530,09"",""533,38"",""529,22"",""1,02B"",""-0,06%"""
